Img1,Img2,rmse
ART_2020345_171012.FR,ART_2020345_172012.FR,10.261628
ART_2020345_172012.FR,ART_2020345_173012.FR,10.349145
ART_2020345_173012.FR,ART_2020345_174012.FR,10.439745
ART_2020345_174012.FR,ART_2020345_175012.FR,10.428485
ART_2020345_175012.FR,ART_2020345_180012.FR,10.496891
ART_2020345_180012.FR,ART_2020345_181012.FR,10.589655
ART_2020345_181012.FR,ART_2020345_182012.FR,10.635639
ART_2020345_182012.FR,ART_2020345_183012.FR,10.756685
ART_2020345_183012.FR,ART_2020345_184012.FR,10.831826
ART_2020345_184012.FR,ART_2020345_185012.FR,10.854907
ART_2020345_185012.FR,ART_2020345_190012.FR,10.845996
ART_2020345_190012.FR,ART_2020345_191012.FR,10.884542
ART_2020345_191012.FR,ART_2020345_192012.FR,10.891171
ART_2020345_192012.FR,ART_2020345_193012.FR,10.806929
ART_2020345_193012.FR,ART_2020345_194012.FR,10.78221
ART_2020345_194012.FR,ART_2020345_195012.FR,10.796798
ART_2020345_195012.FR,ART_2020345_200012.FR,10.874785
ART_2020345_200012.FR,ART_2020345_201012.FR,11.01245
ART_2020345_201012.FR,ART_2020345_202012.FR,11.129262
ART_2020345_202012.FR,ART_2020345_203012.FR,11.20842
ART_2020345_203012.FR,ART_2020345_204012.FR,11.300583
ART_2020345_204012.FR,ART_2020345_205012.FR,11.611694
ART_2020345_205012.FR,ART_2020345_210012.FR,11.851684
ART_2020345_210012.FR,ART_2020345_211012.FR,11.753005
ART_2020345_211012.FR,ART_2020345_212012.FR,11.718623
ART_2020345_212012.FR,ART_2020345_213012.FR,11.545171
ART_2020345_213012.FR,ART_2020345_214012.FR,10.703198
ART_2020345_214012.FR,ART_2020345_215012.FR,10.829402
ART_2020345_215012.FR,ART_2020345_220012.FR,11.1265745
ART_2020345_220012.FR,ART_2020345_221012.FR,11.799913
ART_2020345_221012.FR,ART_2020345_222012.FR,13.213251
ART_2020345_222012.FR,ART_2020345_223012.FR,13.887467
ART_2020345_223012.FR,ART_2020345_224012.FR,13.633023
ART_2020345_224012.FR,ART_2020345_225012.FR,10.18356
ART_2020345_225012.FR,ART_2020345_230012.FR,7.241873
ART_2020345_230012.FR,ART_2020345_231012.FR,7.519527
ART_2020345_231012.FR,ART_2020345_232012.FR,6.0701337
ART_2020345_232012.FR,ART_2020345_233012.FR,2.199214
ART_2020345_233012.FR,ART_2020345_234012.FR,0.0
ART_2020345_234012.FR,ART_2020345_235012.FR,0.0
ART_2020345_235012.FR,ART_2020346_000012.FR,0.0
ART_2020346_000012.FR,ART_2020346_001012.FR,0.0
ART_2020346_001012.FR,ART_2020346_002012.FR,0.0
ART_2020346_002012.FR,ART_2020346_003012.FR,0.0
ART_2020346_003012.FR,ART_2020346_004012.FR,0.0
ART_2020346_004012.FR,ART_2020346_005012.FR,0.0
ART_2020346_005012.FR,ART_2020346_010012.FR,0.0
ART_2020346_010012.FR,ART_2020346_011012.FR,0.0
ART_2020346_011012.FR,ART_2020346_012012.FR,0.0
ART_2020346_012012.FR,ART_2020346_013012.FR,0.0
ART_2020346_013012.FR,ART_2020346_014012.FR,0.0
ART_2020346_014012.FR,ART_2020346_015012.FR,0.0
ART_2020346_015012.FR,ART_2020346_020012.FR,0.0
ART_2020346_020012.FR,ART_2020346_021012.FR,0.0
ART_2020346_021012.FR,ART_2020346_022012.FR,0.0
ART_2020346_022012.FR,ART_2020346_023012.FR,0.0
ART_2020346_023012.FR,ART_2020346_024012.FR,0.0
ART_2020346_024012.FR,ART_2020346_025012.FR,0.0
ART_2020346_025012.FR,ART_2020346_030012.FR,0.0
ART_2020346_030012.FR,ART_2020346_031012.FR,0.0
ART_2020346_031012.FR,ART_2020346_032012.FR,0.0
ART_2020346_032012.FR,ART_2020346_033012.FR,0.0
ART_2020346_033012.FR,ART_2020346_034012.FR,0.0
ART_2020346_034012.FR,ART_2020346_035012.FR,0.0
ART_2020346_035012.FR,ART_2020346_040012.FR,0.0
ART_2020346_040012.FR,ART_2020346_041012.FR,0.0
ART_2020346_041012.FR,ART_2020346_042012.FR,0.0
ART_2020346_042012.FR,ART_2020346_043012.FR,0.0
ART_2020346_043012.FR,ART_2020346_044012.FR,0.0
ART_2020346_044012.FR,ART_2020346_045012.FR,0.0
ART_2020346_045012.FR,ART_2020346_050012.FR,0.0
ART_2020346_050012.FR,ART_2020346_051012.FR,0.0
ART_2020346_051012.FR,ART_2020346_052012.FR,0.0
ART_2020346_052012.FR,ART_2020346_053012.FR,0.0
ART_2020346_053012.FR,ART_2020346_054012.FR,0.0
ART_2020346_054012.FR,ART_2020346_055012.FR,0.0
ART_2020346_055012.FR,ART_2020346_060012.FR,0.0
ART_2020346_060012.FR,ART_2020346_061012.FR,0.0
ART_2020346_061012.FR,ART_2020346_062012.FR,0.0
ART_2020346_062012.FR,ART_2020346_063012.FR,0.0
ART_2020346_063012.FR,ART_2020346_064012.FR,0.0
ART_2020346_064012.FR,ART_2020346_065012.FR,0.0
ART_2020346_065012.FR,ART_2020346_070012.FR,0.0
ART_2020346_070012.FR,ART_2020346_071012.FR,0.0
ART_2020346_071012.FR,ART_2020346_072012.FR,0.0
ART_2020346_072012.FR,ART_2020346_073012.FR,0.0
ART_2020346_073012.FR,ART_2020346_074012.FR,0.0
ART_2020346_074012.FR,ART_2020346_075012.FR,0.0
ART_2020346_075012.FR,ART_2020346_080012.FR,0.0
ART_2020346_080012.FR,ART_2020346_081012.FR,5.303059
ART_2020346_081012.FR,ART_2020346_082012.FR,10.91985
ART_2020346_082012.FR,ART_2020346_083012.FR,14.327155
ART_2020346_083012.FR,ART_2020346_084012.FR,15.723532
ART_2020346_084012.FR,ART_2020346_085012.FR,16.561014
ART_2020346_085012.FR,ART_2020346_090012.FR,19.244352
ART_2020346_090012.FR,ART_2020346_091012.FR,19.457329
ART_2020346_091012.FR,ART_2020346_092012.FR,18.375046
ART_2020346_092012.FR,ART_2020346_093012.FR,17.076794
ART_2020346_093012.FR,ART_2020346_094012.FR,15.806202
ART_2020346_094012.FR,ART_2020346_095012.FR,14.783822
ART_2020346_095012.FR,ART_2020346_100012.FR,14.037816
ART_2020346_100012.FR,ART_2020346_101012.FR,13.951911
ART_2020346_101012.FR,ART_2020346_102012.FR,11.967942
ART_2020346_102012.FR,ART_2020346_103012.FR,11.39181
ART_2020346_103012.FR,ART_2020346_104012.FR,11.264687
ART_2020346_104012.FR,ART_2020346_105012.FR,10.742573
ART_2020346_105012.FR,ART_2020346_110012.FR,9.921578
ART_2020346_110012.FR,ART_2020346_111012.FR,9.526926
ART_2020346_111012.FR,ART_2020346_112012.FR,9.187288
ART_2020346_112012.FR,ART_2020346_113012.FR,8.90632
ART_2020346_113012.FR,ART_2020346_114012.FR,8.600026
ART_2020346_114012.FR,ART_2020346_115012.FR,8.381087
ART_2020346_115012.FR,ART_2020346_120012.FR,8.148887
ART_2020346_120012.FR,ART_2020346_121012.FR,7.9278493
ART_2020346_121012.FR,ART_2020346_122012.FR,7.743388
ART_2020346_122012.FR,ART_2020346_123012.FR,7.5939417
ART_2020346_123012.FR,ART_2020346_124012.FR,7.5386796
ART_2020346_124012.FR,ART_2020346_125012.FR,7.4130626
ART_2020346_125012.FR,ART_2020346_130012.FR,7.310788
ART_2020346_130012.FR,ART_2020346_131012.FR,7.1954017
ART_2020346_131012.FR,ART_2020346_132012.FR,7.126463
ART_2020346_132012.FR,ART_2020346_133012.FR,7.0386906
ART_2020346_133012.FR,ART_2020346_134012.FR,6.9982615
ART_2020346_134012.FR,ART_2020346_135012.FR,7.0487237
ART_2020346_135012.FR,ART_2020346_140012.FR,7.1012144
ART_2020346_140012.FR,ART_2020346_141012.FR,7.151312
ART_2020346_141012.FR,ART_2020346_142012.FR,7.267906
ART_2020346_142012.FR,ART_2020346_143012.FR,7.377474
ART_2020346_143012.FR,ART_2020346_144012.FR,7.5339127
ART_2020346_144012.FR,ART_2020346_145012.FR,7.7357793
ART_2020346_145012.FR,ART_2020346_150012.FR,7.9645844
ART_2020346_150012.FR,ART_2020346_151012.FR,8.206293
ART_2020346_151012.FR,ART_2020346_152012.FR,8.40437
ART_2020346_152012.FR,ART_2020346_153012.FR,8.519601
ART_2020346_153012.FR,ART_2020346_154012.FR,8.682207
ART_2020346_154012.FR,ART_2020346_155012.FR,8.831783
ART_2020346_155012.FR,ART_2020346_160012.FR,8.973836
ART_2020346_160012.FR,ART_2020346_161012.FR,9.122796
ART_2020346_161012.FR,ART_2020346_162012.FR,9.297026
ART_2020346_162012.FR,ART_2020346_163012.FR,9.516795
ART_2020346_163012.FR,ART_2020346_164012.FR,9.699159
ART_2020346_164012.FR,ART_2020346_165012.FR,9.841494
ART_2020346_165012.FR,ART_2020346_170012.FR,9.951542
ART_2020346_170012.FR,ART_2020346_171012.FR,10.042918
ART_2020346_171012.FR,ART_2020346_172012.FR,10.145173
ART_2020346_172012.FR,ART_2020346_173012.FR,10.264447
ART_2020346_173012.FR,ART_2020346_174012.FR,10.374132
ART_2020346_174012.FR,ART_2020346_175012.FR,10.500824
ART_2020346_175012.FR,ART_2020346_180012.FR,10.63391
ART_2020346_180012.FR,ART_2020346_181012.FR,10.728295
ART_2020346_181012.FR,ART_2020346_182012.FR,10.866085
ART_2020346_182012.FR,ART_2020346_183012.FR,11.0146265
ART_2020346_183012.FR,ART_2020346_184012.FR,11.09951
ART_2020346_184012.FR,ART_2020346_185012.FR,11.166375
ART_2020346_185012.FR,ART_2020346_190012.FR,11.198644
ART_2020346_190012.FR,ART_2020346_191011.FR,11.2198925
ART_2020346_191011.FR,ART_2020346_192011.FR,11.138489
ART_2020346_192011.FR,ART_2020346_193011.FR,11.166546
ART_2020346_193011.FR,ART_2020346_194011.FR,11.17383
ART_2020346_194011.FR,ART_2020346_195011.FR,11.294624
ART_2020346_195011.FR,ART_2020346_200011.FR,11.351258
ART_2020346_200011.FR,ART_2020346_201011.FR,11.411451
ART_2020346_201011.FR,ART_2020346_202011.FR,11.571931
ART_2020346_202011.FR,ART_2020346_203011.FR,11.678382
ART_2020346_203011.FR,ART_2020346_204011.FR,11.922857
ART_2020346_204011.FR,ART_2020346_205011.FR,12.408891
ART_2020346_205011.FR,ART_2020346_210011.FR,12.434985
ART_2020346_210011.FR,ART_2020346_211011.FR,12.561766
ART_2020346_211011.FR,ART_2020346_212011.FR,12.346458
ART_2020346_212011.FR,ART_2020346_213011.FR,12.465579
ART_2020346_213011.FR,ART_2020346_214011.FR,11.435057
ART_2020346_214011.FR,ART_2020346_215011.FR,10.558924
ART_2020346_215011.FR,ART_2020346_220011.FR,9.6764145
ART_2020346_220011.FR,ART_2020346_221011.FR,9.112564
ART_2020346_221011.FR,ART_2020346_222011.FR,9.448241
ART_2020346_222011.FR,ART_2020346_223011.FR,7.6700897
ART_2020346_223011.FR,ART_2020346_224011.FR,6.5507116
ART_2020346_224011.FR,ART_2020346_225011.FR,8.03251
ART_2020346_225011.FR,ART_2020346_230011.FR,6.9847736
ART_2020346_230011.FR,ART_2020346_231011.FR,5.511959
ART_2020346_231011.FR,ART_2020346_232011.FR,5.701179
ART_2020346_232011.FR,ART_2020346_233011.FR,2.626486
ART_2020346_233011.FR,ART_2020346_234011.FR,0.0
ART_2020346_234011.FR,ART_2020346_235011.FR,0.0
ART_2020346_235011.FR,ART_2020347_000011.FR,0.0
ART_2020347_000011.FR,ART_2020347_001011.FR,0.0
ART_2020347_001011.FR,ART_2020347_002011.FR,0.0
ART_2020347_002011.FR,ART_2020347_003011.FR,0.0
ART_2020347_003011.FR,ART_2020347_004011.FR,0.0
ART_2020347_004011.FR,ART_2020347_005011.FR,0.0
ART_2020347_005011.FR,ART_2020347_010011.FR,0.0
ART_2020347_010011.FR,ART_2020347_011011.FR,0.0
ART_2020347_011011.FR,ART_2020347_012011.FR,0.0
ART_2020347_012011.FR,ART_2020347_013011.FR,0.0
ART_2020347_013011.FR,ART_2020347_014011.FR,0.0
ART_2020347_014011.FR,ART_2020347_015011.FR,0.0
ART_2020347_015011.FR,ART_2020347_020011.FR,0.0
ART_2020347_020011.FR,ART_2020347_021011.FR,0.0
ART_2020347_021011.FR,ART_2020347_022011.FR,0.0
ART_2020347_022011.FR,ART_2020347_023011.FR,0.0
ART_2020347_023011.FR,ART_2020347_024011.FR,0.0
ART_2020347_024011.FR,ART_2020347_025011.FR,0.0
ART_2020347_025011.FR,ART_2020347_030011.FR,0.0
ART_2020347_030011.FR,ART_2020347_031011.FR,0.0
ART_2020347_031011.FR,ART_2020347_032011.FR,0.0
ART_2020347_032011.FR,ART_2020347_033011.FR,0.0
ART_2020347_033011.FR,ART_2020347_034011.FR,0.0
ART_2020347_034011.FR,ART_2020347_035011.FR,0.0
ART_2020347_035011.FR,ART_2020347_040011.FR,0.0
ART_2020347_040011.FR,ART_2020347_041011.FR,0.0
ART_2020347_041011.FR,ART_2020347_042011.FR,0.0
ART_2020347_042011.FR,ART_2020347_043011.FR,0.0
ART_2020347_043011.FR,ART_2020347_044011.FR,0.0
ART_2020347_044011.FR,ART_2020347_045012.FR,0.0
ART_2020347_045012.FR,ART_2020347_050012.FR,0.0
ART_2020347_050012.FR,ART_2020347_051012.FR,0.0
ART_2020347_051012.FR,ART_2020347_052012.FR,0.0
ART_2020347_052012.FR,ART_2020347_053012.FR,0.0
ART_2020347_053012.FR,ART_2020347_054012.FR,0.0
ART_2020347_054012.FR,ART_2020347_055012.FR,0.0
ART_2020347_055012.FR,ART_2020347_060012.FR,0.0
ART_2020347_060012.FR,ART_2020347_061012.FR,0.0
ART_2020347_061012.FR,ART_2020347_062012.FR,0.0
ART_2020347_062012.FR,ART_2020347_063012.FR,0.0
ART_2020347_063012.FR,ART_2020347_064012.FR,0.0
ART_2020347_064012.FR,ART_2020347_065012.FR,0.0
ART_2020347_065012.FR,ART_2020347_070012.FR,0.0
ART_2020347_070012.FR,ART_2020347_071012.FR,0.0
ART_2020347_071012.FR,ART_2020347_072012.FR,0.0
ART_2020347_072012.FR,ART_2020347_073012.FR,0.0
ART_2020347_073012.FR,ART_2020347_074012.FR,0.0
ART_2020347_074012.FR,ART_2020347_075012.FR,0.0
ART_2020347_075012.FR,ART_2020347_080012.FR,0.0
ART_2020347_080012.FR,ART_2020347_081012.FR,2.0569932
ART_2020347_081012.FR,ART_2020347_082012.FR,7.264306
ART_2020347_082012.FR,ART_2020347_083012.FR,12.869158
ART_2020347_083012.FR,ART_2020347_084012.FR,14.013111
ART_2020347_084012.FR,ART_2020347_085012.FR,15.939864
ART_2020347_085012.FR,ART_2020347_090012.FR,20.115396
ART_2020347_090012.FR,ART_2020347_091012.FR,18.861458
ART_2020347_091012.FR,ART_2020347_092012.FR,16.958733
ART_2020347_092012.FR,ART_2020347_094012.FR,19.568506
ART_2020347_094012.FR,ART_2020347_095012.FR,15.653496
ART_2020347_095012.FR,ART_2020347_100012.FR,14.024685
ART_2020347_100012.FR,ART_2020347_101012.FR,13.798391
ART_2020347_101012.FR,ART_2020347_102012.FR,30.282898
ART_2020347_102012.FR,ART_2020347_103012.FR,29.277132
ART_2020347_103012.FR,ART_2020347_105012.FR,13.053327
ART_2020347_105012.FR,ART_2020347_110012.FR,9.53091
ART_2020347_110012.FR,ART_2020347_111012.FR,9.165238
ART_2020347_111012.FR,ART_2020347_120012.FR,14.137213
ART_2020347_120012.FR,ART_2020347_121012.FR,7.8366823
ART_2020347_121012.FR,ART_2020347_123012.FR,9.927332
ART_2020347_123012.FR,ART_2020347_124012.FR,7.7260504
ART_2020347_124012.FR,ART_2020347_125012.FR,7.6779747
ART_2020347_125012.FR,ART_2020347_133012.FR,12.364202
ART_2020347_133012.FR,ART_2020347_134012.FR,8.242049
ART_2020347_134012.FR,ART_2020347_135012.FR,8.346589
ART_2020347_135012.FR,ART_2020347_142012.FR,12.249374
ART_2020347_142012.FR,ART_2020347_143012.FR,8.937659
ART_2020347_143012.FR,ART_2020347_144012.FR,9.173518
ART_2020347_144012.FR,ART_2020347_145012.FR,9.429763
ART_2020347_145012.FR,ART_2020347_151012.FR,12.170861
ART_2020347_151012.FR,ART_2020347_152012.FR,10.248608
ART_2020347_152012.FR,ART_2020347_153012.FR,10.320314
ART_2020347_153012.FR,ART_2020347_155012.FR,12.850107
ART_2020347_155012.FR,ART_2020347_161012.FR,13.020364
ART_2020347_161012.FR,ART_2020347_162012.FR,10.684451
ART_2020347_162012.FR,ART_2020347_163012.FR,10.756321
ART_2020347_163012.FR,ART_2020347_164012.FR,10.843351
ART_2020347_164012.FR,ART_2020347_165011.FR,11.019027
ART_2020347_165011.FR,ART_2020347_170011.FR,11.17714
ART_2020347_170011.FR,ART_2020347_171011.FR,11.303048
ART_2020347_171011.FR,ART_2020347_172011.FR,11.423783
ART_2020347_172011.FR,ART_2020347_174011.FR,14.31284
ART_2020347_174011.FR,ART_2020347_175011.FR,11.741222
ART_2020347_175011.FR,ART_2020347_180011.FR,11.860105
ART_2020347_180011.FR,ART_2020347_181011.FR,11.944996
ART_2020347_181011.FR,ART_2020347_182011.FR,12.079737
ART_2020347_182011.FR,ART_2020347_183011.FR,12.188379
ART_2020347_183011.FR,ART_2020347_185011.FR,14.97145
ART_2020347_185011.FR,ART_2020347_190011.FR,12.202477
ART_2020347_190011.FR,ART_2020347_191011.FR,12.092552
ART_2020347_191011.FR,ART_2020347_193011.FR,14.498214
ART_2020347_193011.FR,ART_2020347_195011.FR,14.331246
ART_2020347_195011.FR,ART_2020347_200011.FR,11.855996
ART_2020347_200011.FR,ART_2020347_201011.FR,11.941798
ART_2020347_201011.FR,ART_2020347_202011.FR,11.977753
ART_2020347_202011.FR,ART_2020347_203011.FR,12.144437
ART_2020347_203011.FR,ART_2020347_205011.FR,15.04576
ART_2020347_205011.FR,ART_2020347_210011.FR,12.965753
ART_2020347_210011.FR,ART_2020347_211011.FR,12.679663
ART_2020347_211011.FR,ART_2020347_212011.FR,12.742077
ART_2020347_212011.FR,ART_2020347_213011.FR,12.369306
ART_2020347_213011.FR,ART_2020347_214011.FR,11.498924
ART_2020347_214011.FR,ART_2020347_215011.FR,11.846079
ART_2020347_215011.FR,ART_2020347_221011.FR,16.348713
ART_2020347_221011.FR,ART_2020347_222011.FR,12.086353
ART_2020347_222011.FR,ART_2020347_223011.FR,10.9786825
ART_2020347_223011.FR,ART_2020347_224011.FR,11.062582
ART_2020347_224011.FR,ART_2020347_225011.FR,9.81134
ART_2020347_225011.FR,ART_2020347_230011.FR,8.635766
ART_2020347_230011.FR,ART_2020347_231011.FR,7.706255
ART_2020347_231011.FR,ART_2020347_232011.FR,4.975503
ART_2020347_232011.FR,ART_2020347_233011.FR,2.228094
ART_2020347_233011.FR,ART_2020347_234011.FR,0.0
ART_2020347_234011.FR,ART_2020347_235011.FR,0.0
ART_2020347_235011.FR,ART_2020348_000011.FR,0.0
ART_2020348_000011.FR,ART_2020348_001011.FR,0.0
ART_2020348_001011.FR,ART_2020348_002011.FR,0.0
ART_2020348_002011.FR,ART_2020348_003011.FR,0.0
ART_2020348_003011.FR,ART_2020348_004011.FR,0.0
ART_2020348_004011.FR,ART_2020348_005011.FR,0.0
ART_2020348_005011.FR,ART_2020348_010011.FR,0.0
ART_2020348_010011.FR,ART_2020348_011011.FR,0.0
ART_2020348_011011.FR,ART_2020348_012011.FR,0.0
ART_2020348_012011.FR,ART_2020348_014011.FR,0.0
ART_2020348_014011.FR,ART_2020348_015011.FR,0.0
ART_2020348_015011.FR,ART_2020348_020011.FR,0.0
ART_2020348_020011.FR,ART_2020348_021011.FR,0.0
ART_2020348_021011.FR,ART_2020348_022011.FR,0.0
ART_2020348_022011.FR,ART_2020348_023011.FR,0.0
ART_2020348_023011.FR,ART_2020348_024011.FR,0.0
ART_2020348_024011.FR,ART_2020348_025011.FR,0.0
ART_2020348_025011.FR,ART_2020348_030011.FR,0.0
ART_2020348_030011.FR,ART_2020348_031011.FR,0.0
ART_2020348_031011.FR,ART_2020348_032011.FR,0.0
ART_2020348_032011.FR,ART_2020348_033011.FR,0.0
ART_2020348_033011.FR,ART_2020348_034011.FR,0.0
ART_2020348_034011.FR,ART_2020348_035011.FR,0.0
ART_2020348_035011.FR,ART_2020348_040011.FR,0.0
ART_2020348_040011.FR,ART_2020348_041011.FR,0.0
ART_2020348_041011.FR,ART_2020348_042011.FR,0.0
ART_2020348_042011.FR,ART_2020348_043011.FR,0.0
ART_2020348_043011.FR,ART_2020348_044011.FR,0.0
ART_2020348_044011.FR,ART_2020348_045011.FR,0.0
ART_2020348_045011.FR,ART_2020348_050011.FR,0.0
ART_2020348_050011.FR,ART_2020348_051011.FR,0.0
ART_2020348_051011.FR,ART_2020348_052011.FR,0.0
ART_2020348_052011.FR,ART_2020348_053011.FR,0.0
ART_2020348_053011.FR,ART_2020348_054011.FR,0.0
ART_2020348_054011.FR,ART_2020348_055011.FR,0.0
ART_2020348_055011.FR,ART_2020348_060011.FR,0.0
ART_2020348_060011.FR,ART_2020348_061011.FR,0.0
ART_2020348_061011.FR,ART_2020348_062011.FR,0.0
ART_2020348_062011.FR,ART_2020348_063011.FR,0.0
ART_2020348_063011.FR,ART_2020348_064011.FR,0.0
ART_2020348_064011.FR,ART_2020348_065011.FR,0.0
ART_2020348_065011.FR,ART_2020348_070011.FR,0.0
ART_2020348_070011.FR,ART_2020348_071011.FR,0.0
ART_2020348_071011.FR,ART_2020348_072011.FR,0.0
ART_2020348_072011.FR,ART_2020348_073011.FR,0.0
ART_2020348_073011.FR,ART_2020348_074011.FR,0.0
ART_2020348_074011.FR,ART_2020348_075011.FR,0.0
ART_2020348_075011.FR,ART_2020348_080011.FR,0.0
ART_2020348_080011.FR,ART_2020348_081011.FR,2.6182442
ART_2020348_081011.FR,ART_2020348_082011.FR,8.932199
ART_2020348_082011.FR,ART_2020348_083011.FR,15.381521
ART_2020348_083011.FR,ART_2020348_084011.FR,17.470722
ART_2020348_084011.FR,ART_2020348_085011.FR,20.170647
ART_2020348_085011.FR,ART_2020348_090011.FR,21.33422
ART_2020348_090011.FR,ART_2020348_091011.FR,20.249083
ART_2020348_091011.FR,ART_2020348_092011.FR,19.37065
ART_2020348_092011.FR,ART_2020348_093011.FR,19.730299
ART_2020348_093011.FR,ART_2020348_094011.FR,19.232746
ART_2020348_094011.FR,ART_2020348_095011.FR,18.264042
ART_2020348_095011.FR,ART_2020348_100011.FR,17.167723
ART_2020348_100011.FR,ART_2020348_101011.FR,15.793984
ART_2020348_101011.FR,ART_2020348_102011.FR,14.275279
ART_2020348_102011.FR,ART_2020348_103011.FR,13.312737
ART_2020348_103011.FR,ART_2020348_104011.FR,12.831587
ART_2020348_104011.FR,ART_2020348_105011.FR,12.028561
ART_2020348_105011.FR,ART_2020348_110011.FR,11.458504
ART_2020348_110011.FR,ART_2020348_111011.FR,11.049794
ART_2020348_111011.FR,ART_2020348_112011.FR,10.693171
ART_2020348_112011.FR,ART_2020348_113011.FR,10.407124
ART_2020348_113011.FR,ART_2020348_114011.FR,10.20969
ART_2020348_114011.FR,ART_2020348_115011.FR,9.963312
ART_2020348_115011.FR,ART_2020348_120011.FR,9.806318
ART_2020348_120011.FR,ART_2020348_121011.FR,9.634607
ART_2020348_121011.FR,ART_2020348_122011.FR,9.437202
ART_2020348_122011.FR,ART_2020348_123011.FR,9.326908
ART_2020348_123011.FR,ART_2020348_124011.FR,9.301073
ART_2020348_124011.FR,ART_2020348_125011.FR,9.290027
ART_2020348_125011.FR,ART_2020348_130011.FR,9.295042
ART_2020348_130011.FR,ART_2020348_131011.FR,9.3087
ART_2020348_131011.FR,ART_2020348_132011.FR,9.419297
ART_2020348_132011.FR,ART_2020348_133011.FR,9.497511
ART_2020348_133011.FR,ART_2020348_134011.FR,9.580192
ART_2020348_134011.FR,ART_2020348_135011.FR,9.6471615
ART_2020348_135011.FR,ART_2020348_140011.FR,9.802545
ART_2020348_140011.FR,ART_2020348_141011.FR,9.926399
ART_2020348_141011.FR,ART_2020348_142011.FR,10.08643
ART_2020348_142011.FR,ART_2020348_143011.FR,10.2704115
ART_2020348_143011.FR,ART_2020348_144011.FR,10.513333
ART_2020348_144011.FR,ART_2020348_145011.FR,10.8372
ART_2020348_145011.FR,ART_2020348_150011.FR,11.214426
ART_2020348_150011.FR,ART_2020348_151011.FR,11.546937
ART_2020348_151011.FR,ART_2020348_152011.FR,11.771588
ART_2020348_152011.FR,ART_2020348_153011.FR,11.8737545
ART_2020348_153011.FR,ART_2020348_154011.FR,11.915572
ART_2020348_154011.FR,ART_2020348_155011.FR,11.992027
