Img,Min,Max,Mean,Black Rows,Black cols,Next img,RMSE
ART_2020001_220021.FR,0.0,304.0713,16.513102,0,0,ART_2020001_221021.FR,10.281108
ART_2020001_221021.FR,0.0,293.815,14.807267,0,0,ART_2020001_222021.FR,9.995894
ART_2020001_222021.FR,0.0,311.13126,12.955723,0,0,ART_2020001_223021.FR,10.099161
ART_2020001_223021.FR,0.0,346.9909,10.8352375,0,9,ART_2020001_224021.FR,10.776045
ART_2020001_224021.FR,0.0,352.9658,8.0102,0,23,ART_2020001_225021.FR,9.29066
ART_2020001_225021.FR,0.0,348.0452,5.6129704,0,32,ART_2020001_230021.FR,8.097251
ART_2020001_230021.FR,0.0,274.07257,3.6010704,0,39,ART_2020001_231021.FR,6.5024633
ART_2020001_231021.FR,0.0,326.27902,2.0601878,0,45,ART_2020001_232021.FR,7.5523267
ART_2020001_232021.FR,0.0,253.02438,0.6219005,0,50,ART_2020001_233021.FR,5.2983465
ART_2020001_233021.FR,0.0,163.8856,0.033900365,18,55,ART_2020001_234021.FR,0.93779004
ART_2020002_082021.FR,0.0,0.0,0.0,70,76,ART_2020002_083021.FR,10.314104
ART_2020002_083021.FR,0.0,265.06708,1.4917266,0,50,ART_2020002_084021.FR,14.084221
ART_2020002_084021.FR,0.0,258.04065,4.2540298,0,45,ART_2020002_085021.FR,16.821226
ART_2020002_085021.FR,0.0,259.1288,8.169919,0,39,ART_2020002_090021.FR,19.694832
ART_2020002_090021.FR,0.0,282.94238,13.41667,0,32,ART_2020002_091021.FR,20.407064
ART_2020002_091021.FR,0.0,401.1845,18.828505,0,23,ART_2020002_092021.FR,19.371307
ART_2020002_092021.FR,0.0,332.72284,22.98543,0,9,ART_2020002_093021.FR,18.90436
ART_2020002_093021.FR,0.0,330.4805,26.758354,0,0,ART_2020002_094021.FR,17.351751
ART_2020002_094021.FR,0.0,282.1569,28.696856,0,0,ART_2020002_095021.FR,15.632534
ART_2020002_095021.FR,0.0,337.25192,29.076807,0,0,ART_2020002_100021.FR,14.545451
ART_2020002_100021.FR,0.0,319.93143,28.643263,0,0,ART_2020002_101021.FR,13.943401
ART_2020002_101021.FR,0.0,259.03082,28.119612,0,0,ART_2020002_102021.FR,13.879267
ART_2020002_102021.FR,0.0,268.88953,27.832172,0,0,ART_2020002_103021.FR,13.6436
ART_2020002_103021.FR,3.7551787,239.76883,27.477476,0,0,ART_2020002_104021.FR,13.414867
ART_2020002_104021.FR,1.9503095,226.69484,27.35013,0,0,ART_2020002_105021.FR,12.776575
ART_2020002_105021.FR,2.0883338,215.67209,27.0852,0,0,ART_2020002_110021.FR,11.982724
ART_2020002_110021.FR,2.3457596,197.62476,26.491062,0,0,ART_2020002_111021.FR,11.36459
ART_2020002_111021.FR,0.0,205.26337,25.727419,0,0,ART_2020002_112021.FR,11.036569
ART_2020002_112021.FR,0.64129573,174.82663,25.037352,0,0,ART_2020002_113021.FR,10.743217
ART_2020002_113021.FR,0.5911394,173.43617,24.412504,0,0,ART_2020002_114021.FR,10.525386
ART_2020002_114021.FR,0.86569464,160.94978,23.866522,0,0,ART_2020002_115021.FR,10.336915
ART_2020002_115021.FR,0.0,162.06583,23.36944,0,0,ART_2020002_120021.FR,10.15529
ART_2020002_120021.FR,0.95166725,138.38974,22.941425,0,0,ART_2020002_121021.FR,10.062143
ART_2020002_121021.FR,0.0,136.01004,22.580294,0,0,ART_2020002_122021.FR,9.913448
ART_2020002_122021.FR,0.0,134.32736,22.300358,0,0,ART_2020002_123021.FR,9.865845
ART_2020002_123021.FR,1.6732713,129.70451,22.085018,0,0,ART_2020002_124021.FR,9.819951
ART_2020002_124021.FR,0.832242,132.32462,21.928875,0,0,ART_2020002_125021.FR,9.787749
ART_2020002_125021.FR,0.0,124.99264,21.799343,0,0,ART_2020002_130021.FR,9.793035
ART_2020002_130021.FR,2.0148704,117.842926,21.699118,0,0,ART_2020002_131021.FR,9.847345
ART_2020002_131021.FR,1.6178836,117.8503,21.639835,0,0,ART_2020002_132021.FR,9.936498
ART_2020002_132021.FR,1.745991,118.56584,21.619846,0,0,ART_2020002_133021.FR,10.068265
ART_2020002_133021.FR,1.3673097,115.912,21.616127,0,0,ART_2020002_134021.FR,10.203702
ART_2020002_134021.FR,1.501345,113.590805,21.6342,0,0,ART_2020002_135021.FR,10.394077
ART_2020002_135021.FR,1.0934113,110.73854,21.678663,0,0,ART_2020002_140021.FR,10.576703
ART_2020002_140021.FR,1.8144324,110.56024,21.70529,0,0,ART_2020002_141021.FR,10.789823
ART_2020002_141021.FR,1.7766862,113.01985,21.741331,0,0,ART_2020002_142021.FR,10.939683
ART_2020002_142021.FR,2.183239,106.72245,21.824474,0,0,ART_2020002_143021.FR,11.186528
ART_2020002_143021.FR,1.0811864,110.40472,21.970736,0,0,ART_2020002_144021.FR,11.422767
ART_2020002_144021.FR,1.654302,106.489334,22.233776,0,0,ART_2020002_145021.FR,11.7259245
ART_2020002_145021.FR,1.7905555,109.91146,22.625341,0,0,ART_2020002_150021.FR,12.129741
ART_2020002_150021.FR,2.4234667,108.23374,23.12952,0,0,ART_2020002_151021.FR,12.557466
ART_2020002_151021.FR,1.7392538,107.341515,23.63699,0,0,ART_2020002_152021.FR,13.005864
ART_2020002_152021.FR,1.8220067,109.32491,23.917759,0,0,ART_2020002_153021.FR,13.181695
ART_2020002_153021.FR,2.3501866,108.4702,23.899632,0,0,ART_2020002_154021.FR,13.196475
ART_2020002_154021.FR,1.0926843,104.26851,23.778631,0,0,ART_2020002_155021.FR,13.193704
ART_2020002_155021.FR,2.1327667,107.371704,23.69114,0,0,ART_2020002_160021.FR,13.18398
ART_2020002_160021.FR,1.5852633,106.59386,23.684523,0,0,ART_2020002_161021.FR,13.244033
ART_2020002_161021.FR,1.8494438,106.22788,23.75614,0,0,ART_2020002_162021.FR,13.352979
ART_2020002_162021.FR,2.2224162,106.54648,23.839705,0,0,ART_2020002_163021.FR,13.464583
ART_2020002_163021.FR,1.3296678,108.22352,23.92686,0,0,ART_2020002_164021.FR,13.573075
ART_2020002_164021.FR,1.7753724,110.03969,23.993265,0,0,ART_2020002_165021.FR,13.714184
ART_2020002_165021.FR,1.2884995,112.26186,24.044874,0,0,ART_2020002_170021.FR,13.860827
ART_2020002_170021.FR,2.0206225,114.458755,24.081018,0,0,ART_2020002_171021.FR,13.985595
ART_2020002_171021.FR,1.0504447,117.240654,24.143904,0,0,ART_2020002_172021.FR,14.093747
ART_2020002_172021.FR,2.1924374,120.316055,24.189274,0,0,ART_2020002_173021.FR,14.204214
ART_2020002_173021.FR,1.3782192,123.354225,24.242374,0,0,ART_2020002_174021.FR,14.332405
ART_2020002_174021.FR,1.529325,126.99164,24.306974,0,0,ART_2020002_175021.FR,14.412613
ART_2020002_175021.FR,2.0861652,131.335,24.366465,0,0,ART_2020002_180021.FR,14.582195
ART_2020002_180021.FR,2.1258688,135.60878,24.449156,0,0,ART_2020002_181021.FR,14.707157
ART_2020002_181021.FR,2.384145,140.56178,24.543339,0,0,ART_2020002_182021.FR,14.855552
ART_2020002_182021.FR,1.8709975,145.0801,24.652403,0,0,ART_2020002_183021.FR,15.094892
ART_2020002_183021.FR,2.0613093,153.03285,24.793188,0,0,ART_2020002_184021.FR,15.298339
ART_2020002_184021.FR,1.557532,156.70003,24.939281,0,0,ART_2020002_185021.FR,15.551619
ART_2020002_185021.FR,0.9228402,164.96436,25.026785,0,0,ART_2020002_190021.FR,15.650066
ART_2020002_190021.FR,2.041769,174.16542,24.97948,0,0,ART_2020002_191021.FR,15.610267
ART_2020002_191021.FR,1.9345517,185.17876,24.720581,0,0,ART_2020002_192021.FR,15.4067745
ART_2020002_192021.FR,2.2378037,197.73929,24.253765,0,0,ART_2020002_193021.FR,15.207722
ART_2020002_193021.FR,1.5709784,213.11104,23.791147,0,0,ART_2020002_194021.FR,14.94732
ART_2020002_194021.FR,1.8898919,225.83589,23.44902,0,0,ART_2020002_195021.FR,14.798486
ART_2020002_195021.FR,2.1170208,212.16893,23.221272,0,0,ART_2020002_200021.FR,14.68081
ART_2020002_200021.FR,2.4391077,232.9005,23.051823,0,0,ART_2020002_201021.FR,14.60939
ART_2020002_201021.FR,2.2656677,245.5956,22.923302,0,0,ART_2020002_202021.FR,14.632937
ART_2020002_202021.FR,2.168391,253.03886,22.792639,0,0,ART_2020002_203021.FR,14.600166
ART_2020002_203021.FR,2.0759618,261.45987,22.65309,0,0,ART_2020002_204021.FR,14.619433
ART_2020002_204021.FR,2.144496,300.40494,22.472878,0,0,ART_2020002_205021.FR,14.550037
ART_2020002_205021.FR,1.4670085,322.23358,22.261744,0,0,ART_2020002_210021.FR,15.027841
ART_2020002_210021.FR,1.1498474,347.99963,21.648746,0,0,ART_2020002_211021.FR,14.776382
ART_2020002_211021.FR,2.1716948,363.9661,20.876762,0,0,ART_2020002_212021.FR,14.831273
ART_2020002_212021.FR,1.6906978,411.39154,19.645897,0,0,ART_2020002_213021.FR,14.366891
ART_2020002_213021.FR,0.0,394.7178,18.163544,0,0,ART_2020002_214021.FR,13.104629
ART_2020002_214021.FR,0.0,369.94904,16.588907,0,0,ART_2020002_215021.FR,10.9957
ART_2020002_215021.FR,0.0,257.5412,15.335096,0,0,ART_2020002_220021.FR,9.75398
ART_2020002_220021.FR,0.0,274.95035,14.188924,0,0,ART_2020002_221021.FR,9.441777
ART_2020002_221021.FR,0.0,301.48288,12.834546,0,0,ART_2020002_222021.FR,9.510872
ART_2020002_222021.FR,0.0,350.05014,11.27981,0,0,ART_2020002_223021.FR,10.040384
ART_2020002_223021.FR,0.0,342.47498,9.246251,0,9,ART_2020002_224021.FR,10.144284
ART_2020002_224021.FR,0.0,324.26086,6.8440857,0,23,ART_2020002_225021.FR,8.557232
ART_2020002_225021.FR,0.0,377.4334,4.832534,0,32,ART_2020002_230021.FR,8.676983
ART_2020002_230021.FR,0.0,299.80603,2.8329597,0,39,ART_2020002_231021.FR,7.7636733
ART_2020002_231021.FR,0.0,288.01434,1.2193103,0,45,ART_2020002_232021.FR,5.8177505
ART_2020002_232021.FR,0.0,142.7973,0.22853094,0,50,ART_2020002_233021.FR,1.4395761
ART_2020002_233021.FR,0.0,139.29503,0.022037629,18,55,ART_2020002_234021.FR,0.5172873
ART_2020003_082021.FR,0.0,0.0,0.0,70,76,ART_2020003_083021.FR,8.822689
ART_2020003_083021.FR,0.0,155.4407,1.1851285,0,50,ART_2020003_084021.FR,17.095299
ART_2020003_084021.FR,0.0,194.73341,4.7884293,0,45,ART_2020003_085021.FR,19.10932
ART_2020003_085021.FR,0.0,249.69836,9.826676,0,39,ART_2020003_090021.FR,18.719395
ART_2020003_090021.FR,0.0,284.47375,15.258055,0,33,ART_2020003_091021.FR,18.532377
ART_2020003_091021.FR,0.0,332.04248,20.186188,0,24,ART_2020003_092021.FR,17.84208
ART_2020003_092021.FR,0.0,294.31937,24.001879,0,11,ART_2020003_093021.FR,17.366873
ART_2020003_093021.FR,0.0,345.64865,26.554394,0,0,ART_2020003_094021.FR,15.4994755
ART_2020003_094021.FR,0.0,297.60565,27.54796,0,0,ART_2020003_095021.FR,14.478871
ART_2020003_095021.FR,0.0,274.29022,27.76904,0,0,ART_2020003_100021.FR,13.491109
ART_2020003_100021.FR,0.0,238.05418,27.325325,0,0,ART_2020003_101021.FR,12.57867
ART_2020003_101021.FR,0.0,274.80887,26.475471,0,0,ART_2020003_102021.FR,12.854902
ART_2020003_102021.FR,0.0,219.93172,26.22968,0,0,ART_2020003_103021.FR,13.221969
ART_2020003_103021.FR,1.6322218,289.99283,26.091356,0,0,ART_2020003_104021.FR,13.048405
ART_2020003_104021.FR,1.2738198,282.95554,25.979628,0,0,ART_2020003_105021.FR,11.721823
ART_2020003_105021.FR,1.7607559,267.30173,25.535719,0,0,ART_2020003_110021.FR,11.226907
ART_2020003_110021.FR,0.9891003,240.54884,24.937265,0,0,ART_2020003_111021.FR,10.471181
ART_2020003_111021.FR,1.2946322,224.25682,24.142004,0,0,ART_2020003_112021.FR,10.055594
ART_2020003_112021.FR,2.0036132,195.08038,23.40737,0,0,ART_2020003_113021.FR,9.731709
ART_2020003_113021.FR,1.7237825,173.65692,22.730957,0,0,ART_2020003_114021.FR,9.47571
ART_2020003_114021.FR,1.481813,169.516,22.137705,0,0,ART_2020003_115021.FR,9.262154
ART_2020003_115021.FR,0.5153783,153.39226,21.603941,0,0,ART_2020003_120021.FR,9.092468
ART_2020003_120021.FR,0.8876011,145.26265,21.128899,0,0,ART_2020003_121021.FR,8.945296
ART_2020003_121021.FR,0.96413875,144.46986,20.695597,0,0,ART_2020003_122021.FR,8.814936
ART_2020003_122021.FR,0.9236646,142.43538,20.310097,0,0,ART_2020003_123021.FR,8.699878
ART_2020003_123021.FR,0.0,132.72568,19.96419,0,0,ART_2020003_124021.FR,8.599137
ART_2020003_124021.FR,1.2711027,122.23114,19.655664,0,0,ART_2020003_125021.FR,8.571479
ART_2020003_125021.FR,0.0,123.81811,19.394524,0,0,ART_2020003_130021.FR,8.543234
ART_2020003_130021.FR,1.6858438,119.93343,19.194555,0,0,ART_2020003_131021.FR,8.534035
ART_2020003_131021.FR,0.78494716,115.52141,19.059813,0,0,ART_2020003_132021.FR,8.561346
ART_2020003_132021.FR,1.180675,115.44352,18.971888,0,0,ART_2020003_133021.FR,8.618943
ART_2020003_133021.FR,2.276165,112.77568,18.92803,0,0,ART_2020003_134021.FR,8.749035
ART_2020003_134021.FR,1.7545798,110.50226,18.935024,0,0,ART_2020003_135021.FR,8.912615
ART_2020003_135021.FR,1.971938,108.556,18.995224,0,0,ART_2020003_140021.FR,9.097025
ART_2020003_140021.FR,2.1300058,109.49558,19.109045,0,0,ART_2020003_141021.FR,9.35222
ART_2020003_141021.FR,2.0864327,108.720634,19.281754,0,0,ART_2020003_142021.FR,9.63525
ART_2020003_142021.FR,1.7286507,112.0946,19.517311,0,0,ART_2020003_143021.FR,9.964805
ART_2020003_143021.FR,1.6669031,105.45754,19.834494,0,0,ART_2020003_144021.FR,10.310918
ART_2020003_144021.FR,2.2515821,106.72876,20.23169,0,0,ART_2020003_145021.FR,10.708506
ART_2020003_145021.FR,2.1317546,109.12477,20.71954,0,0,ART_2020003_150021.FR,11.142829
ART_2020003_150021.FR,1.315861,109.56384,21.324987,0,0,ART_2020003_151021.FR,11.672555
ART_2020003_151021.FR,2.0929406,109.24713,21.948486,0,0,ART_2020003_152021.FR,12.108222
ART_2020003_152021.FR,1.553913,109.837105,22.349737,0,0,ART_2020003_153021.FR,12.387396
ART_2020003_153021.FR,1.5319582,108.80774,22.471352,0,0,ART_2020003_154021.FR,12.5234785
ART_2020003_154021.FR,2.0954525,107.96723,22.433996,0,0,ART_2020003_155021.FR,12.587451
ART_2020003_155021.FR,1.8430593,107.06869,22.403791,0,0,ART_2020003_160021.FR,12.726778
ART_2020003_160021.FR,1.9783578,107.26094,22.406267,0,0,ART_2020003_161021.FR,12.812713
ART_2020003_161021.FR,2.132316,106.62061,22.435398,0,0,ART_2020003_162021.FR,12.937587
ART_2020003_162021.FR,1.8244522,106.39879,22.48534,0,0,ART_2020003_163021.FR,13.077834
ART_2020003_163021.FR,1.7736723,108.056435,22.565382,0,0,ART_2020003_164021.FR,13.231059
ART_2020003_164021.FR,2.1454816,110.04259,22.647226,0,0,ART_2020003_165021.FR,13.363918
ART_2020003_165021.FR,1.5179749,112.18855,22.702675,0,0,ART_2020003_170021.FR,13.480788
ART_2020003_170021.FR,2.8386781,114.61791,22.753664,0,0,ART_2020003_171021.FR,13.571042
ART_2020003_171021.FR,1.6994213,117.18669,22.79489,0,0,ART_2020003_172021.FR,13.681548
ART_2020003_172021.FR,2.4590425,120.14869,22.827692,0,0,ART_2020003_173021.FR,13.779478
ART_2020003_173021.FR,1.8581164,123.53864,22.859287,0,0,ART_2020003_174021.FR,13.85962
ART_2020003_174021.FR,2.062427,126.589714,22.881435,0,0,ART_2020003_175021.FR,13.990317
ART_2020003_175021.FR,2.0557427,130.70506,22.898891,0,0,ART_2020003_180021.FR,14.081866
ART_2020003_180021.FR,2.1993804,136.88672,22.92526,0,0,ART_2020003_181021.FR,14.211958
ART_2020003_181021.FR,1.9003605,140.04944,22.988775,0,0,ART_2020003_182021.FR,14.276057
ART_2020003_182021.FR,1.6615912,146.04759,23.097874,0,0,ART_2020003_183021.FR,14.413098
ART_2020003_183021.FR,2.5371714,153.18002,23.245077,0,0,ART_2020003_184021.FR,14.545744
ART_2020003_184021.FR,1.8973441,157.84967,23.400665,0,0,ART_2020003_185021.FR,14.6964655
ART_2020003_185021.FR,2.4836867,164.95627,23.498129,0,0,ART_2020003_190021.FR,14.785586
ART_2020003_190021.FR,1.9013067,172.55942,23.506695,0,0,ART_2020003_191021.FR,14.813228
ART_2020003_191021.FR,2.192586,177.59853,23.357061,0,0,ART_2020003_192021.FR,14.636722
ART_2020003_192021.FR,1.8991838,184.58073,23.012547,0,0,ART_2020003_193021.FR,14.422377
ART_2020003_193021.FR,1.9710875,197.4617,22.584803,0,0,ART_2020003_194021.FR,14.15636
ART_2020003_194021.FR,1.9313251,199.02434,22.250784,0,0,ART_2020003_195021.FR,14.036055
ART_2020003_195021.FR,1.7593186,226.36096,22.045412,0,0,ART_2020003_200021.FR,13.974502
ART_2020003_200021.FR,1.9990765,261.16382,21.926659,0,0,ART_2020003_201021.FR,13.923735
ART_2020003_201021.FR,1.9884392,246.72885,21.82269,0,0,ART_2020003_202021.FR,13.874137
ART_2020003_202021.FR,0.89655536,246.84856,21.722048,0,0,ART_2020003_203021.FR,13.894002
ART_2020003_203021.FR,2.0326536,303.32208,21.629988,0,0,ART_2020003_204021.FR,13.914197
ART_2020003_204021.FR,2.4452868,308.2284,21.50193,0,0,ART_2020003_205021.FR,13.901154
ART_2020003_205021.FR,2.4517555,325.7343,21.32996,0,0,ART_2020003_210021.FR,14.375219
ART_2020003_210021.FR,2.086413,364.00748,20.817705,0,0,ART_2020003_211021.FR,14.455773
ART_2020003_211021.FR,1.8217367,401.7145,19.986576,0,0,ART_2020003_212021.FR,13.872943
ART_2020003_212021.FR,2.267515,380.64307,19.077791,0,0,ART_2020003_213021.FR,13.0826025
ART_2020003_213021.FR,0.0,462.2145,17.988384,0,0,ART_2020003_214021.FR,12.515927
ART_2020003_214021.FR,0.0,440.51746,16.507633,0,0,ART_2020003_215021.FR,10.994898
ART_2020003_215021.FR,0.0,360.0873,15.310243,0,0,ART_2020003_220021.FR,9.329545
ART_2020003_220021.FR,0.0,269.44046,14.382113,0,0,ART_2020003_221021.FR,8.766333
ART_2020003_221021.FR,0.0,287.92593,13.365514,0,0,ART_2020003_222021.FR,9.116046
ART_2020003_222021.FR,0.0,381.58405,11.894073,0,0,ART_2020003_223021.FR,10.364704
ART_2020003_223021.FR,0.0,369.00693,9.722019,0,9,ART_2020003_224021.FR,10.105773
ART_2020003_224021.FR,0.0,332.6413,7.441237,0,23,ART_2020003_225021.FR,8.920525
ART_2020003_225021.FR,0.0,338.57333,5.5138006,0,32,ART_2020003_230021.FR,9.811245
ART_2020003_230021.FR,0.0,356.55118,3.2419386,0,39,ART_2020003_231021.FR,9.866325
ART_2020003_231021.FR,0.0,204.55019,1.0885949,0,45,ART_2020003_232021.FR,3.613787
ART_2020003_232021.FR,0.0,185.48335,0.4720643,0,50,ART_2020003_233021.FR,3.6154535
ART_2020003_233021.FR,0.0,157.80623,0.068204544,17,55,ART_2020003_234021.FR,1.69466
ART_2020004_082021.FR,0.0,0.0,0.0,70,76,ART_2020004_083021.FR,12.652261
ART_2020004_083021.FR,0.0,186.65553,1.7223239,0,51,ART_2020004_084021.FR,17.803183
ART_2020004_084021.FR,0.0,196.9054,5.4993615,0,46,ART_2020004_085021.FR,18.473873
ART_2020004_085021.FR,0.0,217.10732,10.355174,0,40,ART_2020004_090021.FR,17.389921
ART_2020004_090021.FR,0.0,227.32846,15.490018,0,33,ART_2020004_091021.FR,17.881609
ART_2020004_091021.FR,0.0,281.95505,20.610964,0,25,ART_2020004_092021.FR,17.939445
ART_2020004_092021.FR,0.0,285.42828,24.89729,0,12,ART_2020004_093021.FR,15.897786
ART_2020004_093021.FR,0.0,258.14954,27.524593,0,0,ART_2020004_094021.FR,15.9300165
ART_2020004_094021.FR,0.0,244.8493,29.540464,0,0,ART_2020004_095021.FR,15.405239
ART_2020004_095021.FR,0.0,259.24332,30.520115,0,0,ART_2020004_100021.FR,14.123749
ART_2020004_100021.FR,0.0,211.76341,30.208181,0,0,ART_2020004_101021.FR,12.951157
ART_2020004_101021.FR,0.0,288.07773,29.377422,0,0,ART_2020004_102021.FR,11.972826
ART_2020004_102021.FR,0.0,225.75592,28.398605,0,0,ART_2020004_103021.FR,11.7901745
ART_2020004_103021.FR,3.5464828,236.63759,27.730766,0,0,ART_2020004_104021.FR,11.572541
ART_2020004_104021.FR,3.3580596,206.68205,27.170753,0,0,ART_2020004_105021.FR,11.23401
ART_2020004_105021.FR,2.3616667,191.96417,26.761621,0,0,ART_2020004_110021.FR,10.364827
ART_2020004_110021.FR,2.3432932,180.53639,26.173992,0,0,ART_2020004_111021.FR,9.56521
ART_2020004_111021.FR,0.9027217,169.1217,25.36158,0,0,ART_2020004_112021.FR,9.273165
ART_2020004_112021.FR,1.8332824,149.61551,24.64065,0,0,ART_2020004_113021.FR,9.0353365
ART_2020004_113021.FR,1.708003,165.06529,24.004255,0,0,ART_2020004_114021.FR,8.780174
ART_2020004_114021.FR,1.1002476,140.78206,23.425951,0,0,ART_2020004_115021.FR,8.5974045
ART_2020004_115021.FR,0.96195143,137.85162,22.897877,0,0,ART_2020004_120021.FR,8.4075775
ART_2020004_120021.FR,0.0,136.51724,22.418667,0,0,ART_2020004_121021.FR,8.276185
ART_2020004_121021.FR,2.2032201,124.1889,21.98202,0,0,ART_2020004_122021.FR,8.126716
ART_2020004_122021.FR,0.0,122.145355,21.591227,0,0,ART_2020004_123021.FR,8.085073
ART_2020004_123021.FR,0.0,116.88573,21.229197,0,0,ART_2020004_124021.FR,8.024601
ART_2020004_124021.FR,0.0,116.85001,20.9249,0,0,ART_2020004_125021.FR,8.028729
ART_2020004_125021.FR,1.7666447,118.516174,20.678312,0,0,ART_2020004_130021.FR,8.069811
ART_2020004_130021.FR,1.6281239,118.73767,20.488974,0,0,ART_2020004_131021.FR,8.118812
ART_2020004_131021.FR,1.6805726,114.86252,20.34494,0,0,ART_2020004_132021.FR,8.181655
ART_2020004_132021.FR,1.0428319,111.42074,20.251356,0,0,ART_2020004_133021.FR,8.262549
ART_2020004_133021.FR,1.5550277,110.10827,20.186056,0,0,ART_2020004_134021.FR,8.318042
ART_2020004_134021.FR,1.3484746,109.83183,20.145496,0,0,ART_2020004_135021.FR,8.453057
ART_2020004_135021.FR,1.606477,108.61023,20.127308,0,0,ART_2020004_140021.FR,8.543042
ART_2020004_140021.FR,2.2138765,115.141685,20.136518,0,0,ART_2020004_141021.FR,8.750441
ART_2020004_141021.FR,1.8181659,116.87929,20.169584,0,0,ART_2020004_142021.FR,8.954069
ART_2020004_142021.FR,2.3441467,114.90974,20.266228,0,0,ART_2020004_143021.FR,9.207761
ART_2020004_143021.FR,1.9050313,114.26674,20.433403,0,0,ART_2020004_144021.FR,9.488356
ART_2020004_144021.FR,2.0922718,111.2196,20.719614,0,0,ART_2020004_145021.FR,9.831244
ART_2020004_145021.FR,2.1232677,110.532936,21.124018,0,0,ART_2020004_150021.FR,10.276764
ART_2020004_150021.FR,1.6869726,108.99926,21.636776,0,0,ART_2020004_151021.FR,10.596359
ART_2020004_151021.FR,2.25181,108.403076,22.15768,0,0,ART_2020004_152021.FR,10.998797
ART_2020004_152021.FR,2.061961,107.6507,22.517927,0,0,ART_2020004_153021.FR,11.1786175
ART_2020004_153021.FR,1.605834,107.07823,22.622234,0,0,ART_2020004_154021.FR,11.239539
ART_2020004_154021.FR,2.4439812,106.72959,22.583466,0,0,ART_2020004_155021.FR,11.216158
ART_2020004_155021.FR,2.1796794,106.571754,22.532831,0,0,ART_2020004_160021.FR,11.243508
ART_2020004_160021.FR,2.2352297,106.721504,22.530636,0,0,ART_2020004_161021.FR,11.25712
ART_2020004_161021.FR,2.0620372,107.00302,22.58414,0,0,ART_2020004_162021.FR,11.357252
ART_2020004_162021.FR,1.9577882,107.29934,22.680113,0,0,ART_2020004_163021.FR,11.481017
ART_2020004_163021.FR,1.575955,107.944885,22.824545,0,0,ART_2020004_164021.FR,11.518628
ART_2020004_164021.FR,2.6440873,109.56637,22.94357,0,0,ART_2020004_165021.FR,11.638073
ART_2020004_165021.FR,2.4630404,111.71421,23.071257,0,0,ART_2020004_170021.FR,11.762046
ART_2020004_170021.FR,2.1471612,113.94746,23.202229,0,0,ART_2020004_171021.FR,11.806293
ART_2020004_171021.FR,2.6725383,116.586334,23.352798,0,0,ART_2020004_172021.FR,11.897337
ART_2020004_172021.FR,2.560952,119.84595,23.458532,0,0,ART_2020004_173021.FR,11.9684725
ART_2020004_173021.FR,2.35594,123.08459,23.541391,0,0,ART_2020004_174021.FR,12.061193
ART_2020004_174021.FR,2.591609,126.821976,23.631325,0,0,ART_2020004_175021.FR,12.146297
ART_2020004_175021.FR,2.3936076,130.65118,23.72572,0,0,ART_2020004_180021.FR,12.22171
ART_2020004_180021.FR,2.170546,135.62268,23.83406,0,0,ART_2020004_181021.FR,12.331134
ART_2020004_181021.FR,2.3890412,140.8281,23.9678,0,0,ART_2020004_182021.FR,12.440067
ART_2020004_182021.FR,2.4033737,146.91576,24.112787,0,0,ART_2020004_183021.FR,12.562876
ART_2020004_183021.FR,2.5646617,153.58136,24.282717,0,0,ART_2020004_184021.FR,12.698996
ART_2020004_184021.FR,1.7099189,152.25737,24.468752,0,0,ART_2020004_185021.FR,12.79006
ART_2020004_185021.FR,1.9413445,160.86163,24.604797,0,0,ART_2020004_190021.FR,12.914848
ART_2020004_190021.FR,2.3528166,170.40788,24.61431,0,0,ART_2020004_191021.FR,12.9147215
ART_2020004_191021.FR,0.8036563,181.3514,24.466993,0,0,ART_2020004_192021.FR,12.889063
ART_2020004_192021.FR,2.45987,193.59605,24.230995,0,0,ART_2020004_193021.FR,12.8379345
ART_2020004_193021.FR,1.5062203,209.09111,23.993793,0,0,ART_2020004_194021.FR,12.813763
ART_2020004_194021.FR,2.215592,224.06305,23.797108,0,0,ART_2020004_195021.FR,12.787344
ART_2020004_195021.FR,2.4687576,229.2363,23.643303,0,0,ART_2020004_200021.FR,12.805814
ART_2020004_200021.FR,2.2557573,242.40317,23.53039,0,0,ART_2020004_201021.FR,12.947861
ART_2020004_201021.FR,2.3901768,244.97495,23.438612,0,0,ART_2020004_202021.FR,13.05789
ART_2020004_202021.FR,1.4663378,259.51663,23.362925,0,0,ART_2020004_203021.FR,13.194936
ART_2020004_203021.FR,2.3637748,287.83902,23.29898,0,0,ART_2020004_204021.FR,13.349306
ART_2020004_204021.FR,1.7535273,331.55545,23.209364,0,0,ART_2020004_205021.FR,13.523134
ART_2020004_205021.FR,2.6709783,408.32156,23.090631,0,0,ART_2020004_210021.FR,13.835755
ART_2020004_210021.FR,2.5906937,372.3949,22.742043,0,0,ART_2020004_211021.FR,14.311067
ART_2020004_211021.FR,2.141831,386.62604,21.905006,0,0,ART_2020004_212021.FR,14.275311
ART_2020004_212021.FR,0.0,394.41888,20.831182,0,0,ART_2020004_213021.FR,13.319139
ART_2020004_213021.FR,0.0,389.64874,19.832228,0,0,ART_2020004_214021.FR,12.72435
ART_2020004_214021.FR,0.0,384.15793,18.694159,0,0,ART_2020004_215021.FR,11.8399105
ART_2020004_215021.FR,0.0,374.68417,17.738651,0,0,ART_2020004_220021.FR,11.348428
ART_2020004_220021.FR,0.0,334.2888,16.602552,0,0,ART_2020004_221021.FR,10.853585
